,medianHouseValue
15272,185300.0
15273,154000.0
15274,174100.0
15275,148800.0
15276,258300.0
15277,67500.0
15278,166000.0
15279,322900.0
15280,254900.0
15281,215700.0
15282,165500.0
15283,100000.0
15284,443900.0
15285,161000.0
15286,82800.0
15287,110400.0
15288,176200.0
15289,167100.0
15290,97300.0
15291,167600.0
15292,225000.0
15293,156300.0
15294,73900.0
15295,146000.0
15296,183200.0
15297,78800.0
15298,164500.0
15299,500001.0
15300,322300.0
15301,137500.0
15302,162500.0
15303,201600.0
15304,71900.0
15305,237500.0
15306,79800.0
15307,183700.0
15308,112300.0
15309,160700.0
15310,241700.0
15311,218100.0
15312,150000.0
15313,183900.0
15314,109700.0
15315,270600.0
15316,343900.0
15317,205200.0
15318,403000.0
15319,81300.0
15320,80400.0
15321,124700.0
15322,184100.0
15323,196400.0
15324,109100.0
15325,95600.0
15326,261800.0
15327,159300.0
15328,165500.0
15329,290200.0
15330,131300.0
15331,180600.0
15332,500001.0
15333,204000.0
15334,119800.0
15335,78500.0
15336,146200.0
15337,371400.0
15338,141700.0
15339,364500.0
15340,237500.0
15341,89200.0
15342,166100.0
15343,245000.0
15344,95300.0
15345,234500.0
15346,163100.0
15347,226800.0
15348,500001.0
15349,54300.0
15350,323500.0
15351,36700.0
15352,493200.0
15353,240900.0
15354,182500.0
15355,226500.0
15356,161600.0
15357,209500.0
15358,500001.0
15359,117000.0
15360,258300.0
15361,342300.0
15362,365600.0
15363,257900.0
15364,207500.0
15365,226800.0
15366,95800.0
15367,256800.0
15368,175000.0
15369,445700.0
15370,245500.0
15371,357400.0
15372,159400.0
15373,238100.0
15374,65300.0
15375,107500.0
15376,209500.0
15377,150900.0
15378,352400.0
15379,106300.0
15380,232100.0
15381,66300.0
15382,81900.0
15383,213800.0
15384,223900.0
15385,98900.0
15386,185600.0
15387,394100.0
15388,179700.0
15389,269800.0
15390,219800.0
15391,93800.0
15392,420100.0
15393,286300.0
15394,500001.0
15395,335700.0
15396,393800.0
15397,200000.0
15398,263100.0
15399,333700.0
15400,71300.0
15401,209200.0
15402,292200.0
15403,151500.0
15404,88000.0
15405,299300.0
15406,195000.0
15407,93000.0
15408,85700.0
15409,243500.0
15410,277800.0
15411,127600.0
15412,221500.0
15413,216500.0
15414,379600.0
15415,257300.0
15416,261300.0
15417,325500.0
15418,175000.0
15419,208200.0
15420,329100.0
15421,202500.0
15422,340900.0
15423,83100.0
15424,193100.0
15425,500001.0
15426,305000.0
15427,251400.0
15428,133900.0
15429,136400.0
15430,54100.0
15431,92600.0
15432,193800.0
15433,179300.0
15434,183300.0
15435,109400.0
15436,87500.0
15437,157700.0
15438,251900.0
15439,228500.0
15440,146600.0
15441,165100.0
15442,100800.0
15443,132400.0
15444,102000.0
15445,139000.0
15446,99800.0
15447,143800.0
15448,220000.0
15449,61300.0
15450,236800.0
15451,113000.0
15452,155000.0
15453,100000.0
15454,75100.0
15455,198900.0
15456,500001.0
15457,54400.0
15458,279800.0
15459,152700.0
15460,247900.0
15461,408500.0
15462,81300.0
15463,254600.0
15464,330700.0
15465,112300.0
15466,377300.0
15467,137500.0
15468,342000.0
15469,256000.0
15470,122100.0
15471,57700.0
15472,260900.0
15473,157600.0
15474,208100.0
15475,89200.0
15476,163000.0
15477,213700.0
15478,352100.0
15479,146500.0
15480,170600.0
15481,252700.0
15482,290500.0
15483,345000.0
15484,73700.0
15485,297100.0
15486,118800.0
15487,500001.0
15488,108300.0
15489,67500.0
15490,500001.0
15491,416900.0
15492,168800.0
15493,240000.0
15494,200000.0
15495,139000.0
15496,189400.0
15497,306500.0
15498,170000.0
15499,83500.0
15500,225200.0
15501,345700.0
15502,240000.0
15503,137500.0
15504,137900.0
15505,178800.0
15506,193800.0
15507,237500.0
15508,367500.0
15509,142000.0
15510,67500.0
15511,130400.0
15512,188800.0
15513,88200.0
15514,353900.0
15515,94600.0
15516,231600.0
15517,97100.0
15518,150000.0
15519,187500.0
15520,148600.0
15521,107400.0
15522,101200.0
15523,165100.0
15524,315500.0
15525,426900.0
15526,246500.0
15527,98700.0
15528,127900.0
15529,476300.0
15530,75000.0
15531,63300.0
15532,169900.0
15533,191300.0
15534,118600.0
15535,80900.0
15536,223200.0
15537,312300.0
15538,180400.0
15539,192000.0
15540,67500.0
15541,250000.0
15542,95400.0
15543,92500.0
15544,500001.0
15545,500001.0
15546,354100.0
15547,122500.0
15548,319700.0
15549,287500.0
15550,53500.0
15551,500001.0
15552,435200.0
15553,181800.0
15554,118800.0
15555,218800.0
15556,101900.0
15557,93400.0
15558,74600.0
15559,446000.0
15560,101400.0
15561,161900.0
15562,220900.0
15563,103000.0
15564,133900.0
15565,54400.0
15566,282100.0
15567,196600.0
15568,200000.0
15569,89300.0
15570,118300.0
15571,311800.0
15572,146800.0
15573,155000.0
15574,192600.0
15575,316900.0
15576,76200.0
15577,152400.0
15578,125000.0
15579,244700.0
15580,306700.0
15581,117000.0
15582,49100.0
15583,183100.0
15584,208400.0
15585,248600.0
15586,151600.0
15587,266900.0
15588,500001.0
15589,84700.0
15590,377200.0
15591,145600.0
15592,157200.0
15593,300000.0
15594,56000.0
15595,99200.0
15596,500001.0
15597,431800.0
15598,159700.0
15599,363600.0
15600,141500.0
15601,113800.0
15602,194100.0
15603,99100.0
15604,141700.0
15605,44400.0
15606,132700.0
15607,193000.0
15608,45000.0
15609,195500.0
15610,108900.0
15611,299500.0
15612,307000.0
15613,159600.0
15614,56700.0
15615,362500.0
15616,163100.0
15617,500001.0
15618,221600.0
15619,187500.0
15620,311800.0
15621,237500.0
15622,191400.0
15623,104600.0
15624,98500.0
15625,265400.0
15626,331000.0
15627,495900.0
15628,327800.0
15629,51100.0
15630,172600.0
15631,160800.0
15632,187500.0
15633,89300.0
15634,270900.0
15635,231900.0
15636,98400.0
15637,272300.0
15638,439000.0
15639,182300.0
15640,148600.0
15641,260800.0
15642,350000.0
15643,211600.0
15644,273300.0
15645,81000.0
15646,225400.0
15647,123400.0
15648,180100.0
15649,200000.0
15650,258800.0
15651,185300.0
15652,45300.0
15653,154400.0
15654,97900.0
15655,195300.0
15656,168800.0
15657,206900.0
15658,209400.0
15659,128700.0
15660,425500.0
15661,96000.0
15662,95300.0
15663,126400.0
15664,278200.0
15665,212500.0
15666,110000.0
15667,138700.0
15668,95600.0
15669,273300.0
15670,103200.0
15671,134600.0
15672,86900.0
15673,69800.0
15674,288100.0
15675,290500.0
15676,98200.0
15677,85000.0
15678,191400.0
15679,146400.0
15680,176000.0
15681,500001.0
15682,220200.0
15683,138200.0
15684,67500.0
15685,14999.0
15686,334800.0
15687,164900.0
15688,76900.0
15689,117300.0
15690,241700.0
15691,386400.0
15692,282200.0
15693,247200.0
15694,225000.0
15695,157300.0
15696,174600.0
15697,130400.0
15698,278300.0
15699,500001.0
15700,450000.0
15701,350900.0
15702,113700.0
15703,81300.0
15704,178400.0
15705,500001.0
15706,133600.0
15707,365900.0
15708,87800.0
15709,198000.0
15710,158900.0
15711,115600.0
15712,360700.0
15713,339800.0
15714,185200.0
15715,212000.0
15716,253800.0
15717,221700.0
15718,129800.0
15719,381700.0
15720,109200.0
15721,239200.0
15722,196900.0
15723,55800.0
15724,225000.0
15725,500001.0
15726,168300.0
15727,357000.0
15728,77700.0
15729,157800.0
15730,289800.0
15731,178500.0
15732,203200.0
15733,57900.0
15734,149000.0
15735,84800.0
15736,279900.0
15737,99000.0
15738,283400.0
15739,187500.0
15740,89400.0
15741,113300.0
15742,433800.0
15743,214200.0
15744,245600.0
15745,436100.0
15746,136300.0
15747,137500.0
15748,173600.0
15749,500001.0
15750,240700.0
15751,61200.0
15752,139600.0
15753,223200.0
15754,173400.0
15755,311100.0
15756,290800.0
15757,500001.0
15758,162900.0
15759,58900.0
15760,308800.0
15761,220800.0
15762,152000.0
15763,139300.0
15764,66000.0
15765,316700.0
15766,362200.0
15767,173600.0
15768,339100.0
15769,263800.0
15770,337500.0
15771,283500.0
15772,139600.0
15773,128900.0
15774,221900.0
15775,214300.0
15776,193500.0
15777,127900.0
15778,175000.0
15779,218300.0
15780,121200.0
15781,185300.0
15782,154300.0
15783,97100.0
15784,61900.0
15785,90600.0
15786,151900.0
15787,202800.0
15788,198500.0
15789,136800.0
15790,84700.0
15791,55700.0
15792,487800.0
15793,187100.0
15794,183800.0
15795,376800.0
15796,151800.0
15797,221300.0
15798,112500.0
15799,155500.0
15800,157300.0
15801,194100.0
15802,98100.0
15803,227000.0
15804,345300.0
15805,287900.0
15806,350000.0
15807,143800.0
15808,313400.0
15809,123300.0
15810,177400.0
15811,384600.0
15812,225000.0
15813,193500.0
15814,81300.0
15815,214700.0
15816,331300.0
15817,109100.0
15818,456600.0
15819,212600.0
15820,131500.0
15821,182300.0
15822,151600.0
15823,165800.0
15824,137500.0
15825,221500.0
15826,430900.0
15827,162500.0
15828,361100.0
15829,343500.0
15830,93000.0
15831,224100.0
15832,190600.0
15833,336900.0
15834,130400.0
15835,172000.0
15836,147200.0
15837,104100.0
15838,273900.0
15839,134700.0
15840,448100.0
15841,196200.0
15842,205400.0
15843,242000.0
15844,499000.0
15845,281600.0
15846,429000.0
15847,127700.0
15848,281100.0
15849,458600.0
15850,112500.0
15851,94000.0
15852,99100.0
15853,237500.0
15854,215000.0
15855,181400.0
15856,302100.0
15857,151600.0
15858,194600.0
15859,250000.0
15860,376000.0
15861,94600.0
15862,89400.0
15863,67700.0
15864,56000.0
15865,236500.0
15866,279900.0
15867,132100.0
15868,92900.0
15869,68500.0
15870,160200.0
15871,156000.0
15872,65800.0
15873,156900.0
15874,44000.0
15875,196000.0
15876,86200.0
15877,500001.0
15878,159900.0
15879,230800.0
15880,87500.0
15881,378600.0
15882,69700.0
15883,185700.0
15884,89400.0
15885,331800.0
15886,233800.0
15887,104200.0
15888,146000.0
15889,339800.0
15890,140600.0
15891,351900.0
15892,443300.0
15893,155500.0
15894,171300.0
15895,479700.0
15896,88800.0
15897,67500.0
15898,193800.0
15899,191300.0
15900,114900.0
15901,126700.0
15902,81700.0
15903,264600.0
15904,220100.0
15905,66000.0
15906,306300.0
15907,500001.0
15908,412500.0
15909,126000.0
15910,184800.0
15911,272700.0
15912,136100.0
15913,154200.0
15914,335900.0
15915,161500.0
15916,161900.0
15917,159200.0
15918,53200.0
15919,225600.0
15920,282600.0
15921,336700.0
15922,120600.0
15923,65200.0
15924,90200.0
15925,99200.0
15926,186800.0
15927,239800.0
15928,253300.0
15929,363800.0
15930,214500.0
15931,145800.0
15932,183600.0
15933,134700.0
15934,254700.0
15935,206300.0
15936,500001.0
15937,171100.0
15938,291700.0
15939,129200.0
15940,81200.0
15941,166300.0
15942,53400.0
15943,166200.0
15944,281200.0
15945,380400.0
15946,155100.0
15947,195300.0
15948,138100.0
15949,164400.0
15950,101800.0
15951,165400.0
15952,205000.0
15953,165300.0
15954,258300.0
15955,164800.0
15956,129200.0
15957,156600.0
15958,500001.0
15959,250000.0
15960,96100.0
15961,112500.0
15962,65500.0
15963,191300.0
15964,327700.0
15965,276600.0
15966,50300.0
15967,92700.0
15968,172200.0
15969,154800.0
15970,125800.0
15971,150900.0
15972,87000.0
15973,112500.0
15974,179200.0
15975,160800.0
15976,351100.0
15977,500001.0
15978,87300.0
15979,332800.0
15980,281300.0
15981,85900.0
15982,338800.0
15983,300000.0
15984,97300.0
15985,241900.0
15986,93800.0
15987,164600.0
15988,215400.0
15989,295400.0
15990,213400.0
15991,207000.0
15992,500001.0
15993,87000.0
15994,160500.0
15995,148200.0
15996,133900.0
15997,397800.0
15998,281000.0
15999,265100.0
16000,61300.0
16001,37500.0
16002,221500.0
16003,187500.0
16004,171900.0
16005,93500.0
16006,137500.0
16007,176400.0
16008,234600.0
16009,70400.0
16010,179500.0
16011,50400.0
16012,307400.0
16013,228200.0
16014,150000.0
16015,498400.0
16016,360600.0
16017,220700.0
16018,282300.0
16019,137000.0
16020,131000.0
16021,213400.0
16022,176100.0
16023,138200.0
16024,158300.0
16025,272000.0
16026,88500.0
16027,84200.0
16028,83500.0
16029,97800.0
16030,223900.0
16031,500001.0
16032,231800.0
16033,93800.0
16034,187300.0
16035,164700.0
16036,252000.0
16037,224800.0
16038,468800.0
16039,87500.0
16040,73000.0
16041,367000.0
16042,337200.0
16043,91200.0
16044,162400.0
16045,176900.0
16046,127600.0
16047,258000.0
16048,174800.0
16049,171400.0
16050,141600.0
16051,212700.0
16052,114800.0
16053,74600.0
16054,123100.0
16055,136500.0
16056,101500.0
16057,92400.0
16058,171200.0
16059,91000.0
16060,173600.0
16061,290600.0
16062,173800.0
16063,114000.0
16064,75000.0
16065,430500.0
16066,197700.0
16067,180400.0
16068,162500.0
16069,165600.0
16070,142300.0
16071,192500.0
16072,284900.0
16073,105300.0
16074,213500.0
16075,151600.0
16076,50300.0
16077,241700.0
16078,67600.0
16079,251600.0
16080,57000.0
16081,59500.0
16082,170800.0
16083,155600.0
16084,58500.0
16085,210000.0
16086,500001.0
16087,101600.0
16088,257400.0
16089,290900.0
16090,46800.0
16091,104200.0
16092,88200.0
16093,187500.0
16094,267500.0
16095,500001.0
16096,480600.0
16097,139300.0
16098,226400.0
16099,343100.0
16100,128600.0
16101,500001.0
16102,158400.0
16103,175800.0
16104,500001.0
16105,310700.0
16106,100000.0
16107,275000.0
16108,52500.0
16109,489600.0
16110,69100.0
16111,115500.0
16112,160700.0
16113,326600.0
16114,188000.0
16115,224500.0
16116,149600.0
16117,83900.0
16118,162500.0
16119,154200.0
16120,137500.0
16121,156900.0
16122,109200.0
16123,157100.0
16124,175400.0
16125,159400.0
16126,90600.0
16127,138500.0
16128,136100.0
16129,130100.0
16130,57000.0
16131,51900.0
16132,299600.0
16133,167200.0
16134,104900.0
16135,143800.0
16136,139900.0
16137,292500.0
16138,141700.0
16139,78800.0
16140,92800.0
16141,138800.0
16142,80700.0
16143,69100.0
16144,190900.0
16145,146600.0
16146,500000.0
16147,210200.0
16148,132200.0
16149,103900.0
16150,256300.0
16151,141400.0
16152,163300.0
16153,250000.0
16154,91500.0
16155,111400.0
16156,47700.0
16157,161600.0
16158,500001.0
16159,286400.0
16160,139400.0
16161,295200.0
16162,254200.0
16163,77500.0
16164,84600.0
16165,94700.0
16166,103700.0
16167,372600.0
16168,96700.0
16169,146900.0
16170,257300.0
16171,293000.0
16172,112400.0
16173,247900.0
16174,322600.0
16175,180800.0
16176,452100.0
16177,313100.0
16178,171600.0
16179,362100.0
16180,97200.0
16181,156800.0
16182,177500.0
16183,129200.0
16184,339100.0
16185,230400.0
16186,223500.0
16187,151400.0
16188,92500.0
16189,95300.0
16190,168800.0
16191,337800.0
16192,308900.0
16193,87200.0
16194,162800.0
16195,500001.0
16196,162900.0
16197,104400.0
16198,265900.0
16199,232600.0
16200,331300.0
16201,220100.0
16202,227100.0
16203,159700.0
16204,95200.0
16205,212300.0
16206,197600.0
16207,59100.0
16208,131300.0
16209,114400.0
16210,44500.0
16211,53800.0
16212,170100.0
16213,225000.0
16214,100800.0
16215,67900.0
16216,139100.0
16217,73400.0
16218,118100.0
16219,159200.0
16220,485400.0
16221,242700.0
16222,99500.0
16223,380000.0
16224,155600.0
16225,118000.0
16226,228800.0
16227,215700.0
16228,137400.0
16229,191800.0
16230,42500.0
16231,88600.0
16232,201300.0
16233,127100.0
16234,150300.0
16235,109300.0
16236,209900.0
16237,215300.0
16238,78300.0
16239,230800.0
16240,80200.0
16241,191700.0
16242,242200.0
16243,321600.0
16244,436400.0
16245,275500.0
16246,258000.0
16247,285400.0
16248,330200.0
16249,203400.0
16250,70000.0
16251,153800.0
16252,356800.0
16253,72000.0
16254,323000.0
16255,116800.0
16256,133300.0
16257,167800.0
16258,100400.0
16259,155100.0
16260,167300.0
16261,320200.0
16262,493400.0
16263,179800.0
16264,170500.0
16265,70000.0
16266,500000.0
16267,187500.0
16268,223100.0
16269,371500.0
16270,153500.0
16271,191400.0
16272,190400.0
16273,125700.0
16274,173800.0
16275,82200.0
16276,438400.0
16277,185400.0
16278,204700.0
16279,83400.0
16280,110200.0
16281,353100.0
16282,141700.0
16283,133800.0
16284,162500.0
16285,163000.0
16286,483800.0
16287,457800.0
16288,236000.0
16289,316900.0
16290,130900.0
16291,83600.0
16292,197000.0
16293,122700.0
16294,121400.0
16295,500001.0
16296,113800.0
16297,95200.0
16298,181400.0
16299,170600.0
16300,228100.0
16301,453800.0
16302,241000.0
16303,95500.0
16304,417000.0
16305,216600.0
16306,121300.0
16307,163100.0
16308,268500.0
16309,65400.0
16310,117600.0
16311,288300.0
16312,162500.0
16313,370800.0
16314,251000.0
16315,376000.0
16316,356000.0
16317,118900.0
16318,168800.0
16319,262000.0
16320,82800.0
16321,381800.0
16322,61200.0
16323,70200.0
16324,383800.0
16325,250000.0
16326,188000.0
16327,177000.0
16328,333300.0
16329,114300.0
16330,134100.0
16331,276100.0
16332,136700.0
16333,500001.0
16334,234500.0
16335,293800.0
16336,154100.0
16337,166500.0
16338,205900.0
16339,228200.0
16340,385400.0
16341,72000.0
16342,169400.0
16343,136300.0
16344,353900.0
16345,84300.0
16346,341200.0
16347,135800.0
16348,383900.0
16349,68500.0
16350,176000.0
16351,113600.0
16352,70500.0
16353,210200.0
16354,394400.0
16355,295200.0
16356,368500.0
16357,500001.0
16358,282100.0
16359,168100.0
16360,112500.0
16361,44700.0
16362,148000.0
16363,250000.0
16364,332600.0
16365,277600.0
16366,177700.0
16367,177100.0
16368,135400.0
16369,176000.0
16370,186500.0
16371,316000.0
16372,92300.0
16373,225400.0
16374,319200.0
16375,208300.0
16376,239200.0
16377,394900.0
16378,177300.0
16379,73400.0
16380,165100.0
16381,141300.0
16382,191100.0
16383,352200.0
16384,146000.0
16385,426500.0
16386,139300.0
16387,134400.0
16388,234600.0
16389,163500.0
16390,69700.0
16391,136400.0
16392,55000.0
16393,350000.0
16394,333800.0
16395,184400.0
16396,89000.0
16397,163600.0
16398,89600.0
16399,162500.0
16400,161200.0
16401,170100.0
16402,64300.0
16403,145800.0
16404,276600.0
16405,110800.0
16406,275000.0
16407,196000.0
16408,321800.0
16409,55800.0
16410,118500.0
16411,366000.0
16412,113500.0
16413,83000.0
16414,106300.0
16415,329800.0
16416,209600.0
16417,94900.0
16418,254000.0
16419,141700.0
16420,103300.0
16421,241400.0
16422,90600.0
16423,218600.0
16424,73100.0
16425,94600.0
16426,156200.0
16427,72400.0
16428,247000.0
16429,92200.0
16430,107600.0
16431,252900.0
16432,194000.0
16433,137200.0
16434,120800.0
16435,158300.0
16436,123600.0
16437,74100.0
16438,324300.0
16439,177500.0
16440,144800.0
16441,145600.0
16442,163200.0
16443,68400.0
16444,101200.0
16445,190000.0
16446,184900.0
16447,90700.0
16448,438500.0
16449,105700.0
16450,308300.0
16451,102700.0
16452,192900.0
16453,218500.0
16454,79200.0
16455,145700.0
16456,93400.0
16457,131500.0
16458,102800.0
16459,57400.0
16460,500001.0
16461,286300.0
16462,74600.0
16463,240200.0
16464,126500.0
16465,205100.0
16466,195500.0
16467,176800.0
16468,500001.0
16469,169700.0
16470,70400.0
16471,116800.0
16472,178400.0
16473,108500.0
16474,165700.0
16475,170800.0
16476,294400.0
16477,73000.0
16478,250000.0
16479,179200.0
16480,106300.0
16481,190200.0
16482,96200.0
16483,90100.0
16484,187500.0
16485,313700.0
16486,37500.0
16487,206800.0
16488,131300.0
16489,96900.0
16490,500001.0
16491,187500.0
16492,166500.0
16493,178100.0
16494,233300.0
16495,128800.0
16496,148200.0
16497,194000.0
16498,270000.0
16499,96000.0
16500,133300.0
16501,274100.0
16502,183500.0
16503,191700.0
16504,234200.0
16505,172800.0
16506,90600.0
16507,153300.0
16508,198900.0
16509,450000.0
16510,243400.0
16511,248900.0
16512,166300.0
16513,249500.0
16514,81500.0
16515,166300.0
16516,178200.0
16517,207200.0
16518,158200.0
16519,151600.0
16520,191100.0
16521,143800.0
16522,162500.0
16523,284800.0
16524,230000.0
16525,133000.0
16526,500001.0
16527,294400.0
16528,243800.0
16529,118800.0
16530,369400.0
16531,225400.0
16532,221900.0
16533,100000.0
16534,301900.0
16535,115900.0
16536,247400.0
16537,128400.0
16538,212800.0
16539,200400.0
16540,92200.0
16541,181300.0
16542,198700.0
16543,136600.0
16544,110500.0
16545,74800.0
16546,88800.0
16547,55500.0
16548,387300.0
16549,253700.0
16550,342300.0
16551,153100.0
16552,86400.0
16553,168800.0
16554,127100.0
16555,88500.0
16556,273700.0
16557,52100.0
16558,57900.0
16559,176100.0
16560,91600.0
